OrderID,OrderDate,CustomerID,Region,Channel,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD-10497,2024-06-09,CUST-1031,South,Partner,Toys,RC Car,3,648.08,0.1,1749.82,-127.7
ORD-10498,2024-09-02,CUST-1059,West,Store,Clothing,Sneakers,3,116.1,0.2,278.64,5.5
ORD-10499,2024-05-23,CUST-1109,South,Partner,Office Supplies,Paper Ream,5,95.98,0.2,383.92,73.58
ORD-10500,2024-11-19,CUST-1003,Central,Partner,Furniture,Bookshelf,1,584.67,0.0,584.67,160.66
ORD-10501,2024-10-03,CUST-1060,South,Store,Clothing,Hat,2,725.98,0.15,1234.17,-28.59
ORD-10502,2024-09-13,CUST-1065,North,Store,Clothing,Jeans,5,589.25,0.05,2798.94,-244.71
ORD-10503,2024-11-10,CUST-1087,South,Partner,Office Supplies,Folder,1,533.52,0.25,400.14,177.13
ORD-10504,2024-03-15,CUST-1094,West,Store,Furniture,Sofa,2,151.52,0.15,257.58,54.46
ORD-10505,2024-01-22,CUST-1085,South,Partner,Electronics,Laptop,4,193.08,0.05,733.7,26.81
ORD-10506,2024-11-28,CUST-1041,North,Partner,Office Supplies,Paper Ream,4,735.14,0.0,2940.56,-382.41
ORD-10507,2024-11-30,CUST-1048,East,Partner,Toys,Action Figure,3,467.12,0.15,1191.16,-88.39
ORD-10508,2024-06-29,CUST-1104,East,Store,Electronics,Tablet,3,307.3,0.0,921.9,99.74
ORD-10509,2024-04-27,CUST-1009,Central,Partner,Clothing,Hat,1,406.45,0.0,406.45,28.43
ORD-10510,2024-03-01,CUST-1084,South,Store,Office Supplies,Notebook,2,157.66,0.05,299.55,47.62
ORD-10511,2024-03-23,CUST-1082,West,Online,Office Supplies,Pen Pack,4,543.43,0.1,1956.35,-97.05
ORD-10512,2024-09-19,CUST-1005,Central,Online,Furniture,Office Chair,2,463.05,0.0,926.1,-76.53
ORD-10513,2024-11-02,CUST-1072,North,Partner,Electronics,Laptop,3,738.73,0.15,1883.76,729.39
ORD-10514,2024-03-28,CUST-1028,West,Partner,Office Supplies,Pen Pack,2,364.87,0.1,656.77,206.99
ORD-10515,2024-12-17,CUST-1043,West,Partner,Furniture,Lamp,2,502.34,0.15,853.98,-17.82
ORD-10516,2024-04-13,CUST-1066,Central,Partner,Toys,Puzzle,2,308.79,0.0,617.58,-59.11
ORD-10517,2024-11-03,CUST-1004,Central,Partner,Clothing,Jeans,5,86.08,0.1,387.36,129.47
ORD-10518,2024-01-01,CUST-1114,West,Partner,Electronics,Smartphone,4,530.92,0.15,1805.13,254.08
ORD-10519,2024-09-03,CUST-1101,West,Store,Clothing,Sneakers,1,561.14,0.1,505.03,-19.78
ORD-10520,2024-04-29,CUST-1116,North,Store,Toys,RC Car,1,346.14,0.05,328.83,30.66
ORD-10521,2024-01-04,CUST-1073,Central,Online,Toys,RC Car,4,213.67,0.0,854.68,174.85
ORD-10522,2024-07-28,CUST-1046,North,Online,Toys,Puzzle,4,527.09,0.2,1686.69,531.61
ORD-10523,2024-07-06,CUST-1078,East,Partner,Clothing,Hat,3,216.43,0.15,551.9,40.11
ORD-10524,2024-07-08,CUST-1071,Central,Store,Clothing,Jeans,4,446.16,0.15,1516.94,162.82
ORD-10525,2024-03-11,CUST-1109,North,Partner,Office Supplies,Stapler,5,282.04,0.2,1128.16,69.19
ORD-10526,2024-06-22,CUST-1102,Central,Partner,Furniture,Sofa,2,89.22,0.15,151.67,8.97
ORD-10527,2024-03-15,CUST-1060,Central,Store,Electronics,Laptop,4,772.01,0.0,3088.04,778.76
ORD-10528,2024-07-15,CUST-1119,West,Partner,Electronics,Smartphone,3,185.2,0.0,555.6,85.85
ORD-10529,2024-11-23,CUST-1063,West,Online,Toys,Action Figure,5,55.4,0.25,207.75,72.05
ORD-10530,2024-09-21,CUST-1089,South,Partner,Furniture,Lamp,3,163.85,0.25,368.66,73.61
ORD-10531,2024-02-14,CUST-1035,West,Store,Furniture,Office Chair,3,199.01,0.0,597.03,201.69
ORD-10532,2024-02-05,CUST-1117,North,Partner,Clothing,Jacket,5,168.25,0.0,841.25,183.78
ORD-10533,2024-11-06,CUST-1024,West,Store,Office Supplies,Folder,5,285.0,0.25,1068.75,-16.74
ORD-10534,2024-02-07,CUST-1064,East,Store,Toys,Puzzle,3,148.28,0.15,378.11,-43.05
ORD-10535,2024-05-08,CUST-1088,West,Store,Electronics,Tablet,3,702.13,0.25,1579.79,519.64
ORD-10536,2024-08-23,CUST-1114,Central,Online,Toys,Doll,2,608.4,0.25,912.6,96.64
ORD-10537,2024-04-22,CUST-1086,South,Store,Clothing,T-Shirt,3,63.37,0.2,152.09,46.45
ORD-10538,2024-05-07,CUST-1036,North,Store,Clothing,Sneakers,5,433.17,0.2,1732.68,576.31
ORD-10539,2024-04-21,CUST-1114,Central,Store,Office Supplies,Pen Pack,5,745.8,0.1,3356.1,25.87
ORD-10540,2024-05-15,CUST-1026,South,Online,Furniture,Desk,4,592.32,0.0,2369.28,515.83
ORD-10541,2024-02-10,CUST-1086,West,Partner,Furniture,Lamp,3,133.24,0.0,399.72,-36.0
ORD-10542,2024-09-09,CUST-1114,Central,Store,Electronics,Tablet,1,679.93,0.05,645.93,109.02
ORD-10543,2024-03-06,CUST-1006,Central,Store,Clothing,Jeans,5,231.41,0.0,1157.05,260.43
ORD-10544,2024-03-30,CUST-1058,North,Partner,Clothing,Hat,1,406.96,0.1,366.26,114.03
ORD-10545,2024-07-13,CUST-1074,North,Store,Toys,Doll,3,554.48,0.0,1663.44,311.15
ORD-10546,2024-08-29,CUST-1078,East,Store,Office Supplies,Folder,3,157.85,0.05,449.87,-14.88
ORD-10547,2024-07-05,CUST-1109,West,Store,Furniture,Sofa,4,176.32,0.2,564.22,159.46
ORD-10548,2024-02-21,CUST-1092,East,Online,Clothing,Jeans,5,113.6,0.15,482.8,109.63
ORD-10549,2024-03-17,CUST-1060,North,Online,Toys,Doll,4,164.89,0.25,494.67,217.37
ORD-10550,2024-09-30,CUST-1092,East,Store,Clothing,Jacket,2,796.49,0.25,1194.74,263.36
ORD-10551,2024-12-19,CUST-1020,North,Online,Office Supplies,Stapler,5,688.22,0.0,3441.1,169.31
ORD-10552,2024-07-03,CUST-1071,Central,Store,Office Supplies,Paper Ream,1,365.39,0.05,347.12,-7.35
ORD-10553,2024-11-06,CUST-1025,Central,Partner,Office Supplies,Pen Pack,4,105.78,0.25,317.34,80.31
ORD-10554,2024-08-16,CUST-1113,North,Store,Toys,Board Game,3,290.54,0.2,697.3,91.71
ORD-10555,2024-11-23,CUST-1103,East,Store,Toys,Action Figure,4,509.05,0.0,2036.2,578.54
ORD-10556,2024-06-24,CUST-1029,East,Store,Toys,RC Car,4,680.63,0.0,2722.52,-300.69
ORD-10557,2024-07-04,CUST-1095,Central,Partner,Office Supplies,Stapler,5,519.27,0.05,2466.53,762.93
ORD-10558,2024-04-30,CUST-1084,East,Partner,Clothing,Jacket,2,155.27,0.0,310.54,-27.17
ORD-10559,2024-08-30,CUST-1070,North,Online,Electronics,Laptop,2,323.67,0.0,647.34,-76.45
ORD-10560,2024-12-01,CUST-1119,West,Store,Clothing,Hat,1,92.1,0.15,78.28,-6.66
ORD-10561,2024-03-28,CUST-1003,North,Partner,Furniture,Desk,3,360.1,0.0,1080.3,-91.14
ORD-10562,2024-05-19,CUST-1070,West,Online,Office Supplies,Stapler,4,379.08,0.25,1137.24,182.4
ORD-10563,2024-10-15,CUST-1055,Central,Partner,Toys,Board Game,5,482.09,0.2,1928.36,541.04
ORD-10564,2024-08-14,CUST-1039,East,Store,Toys,Action Figure,3,390.5,0.0,1171.5,295.63
ORD-10565,2024-03-10,CUST-1044,East,Store,Office Supplies,Notebook,3,18.34,0.15,46.77,14.18
ORD-10566,2024-08-08,CUST-1102,East,Partner,Toys,Puzzle,4,758.1,0.1,2729.16,-0.59
ORD-10567,2024-08-11,CUST-1050,South,Online,Furniture,Office Chair,5,305.18,0.1,1373.31,444.16
ORD-10568,2024-09-21,CUST-1097,Central,Partner,Clothing,Jacket,2,217.75,0.1,391.95,70.84
ORD-10569,2024-02-05,CUST-1023,South,Store,Office Supplies,Stapler,5,648.96,0.1,2920.32,-181.71
ORD-10570,2024-04-06,CUST-1041,North,Online,Electronics,Smartwatch,5,367.69,0.2,1470.76,296.68
ORD-10571,2024-03-05,CUST-1091,West,Partner,Electronics,Tablet,1,156.89,0.0,156.89,-1.4
ORD-10572,2024-08-03,CUST-1039,West,Store,Electronics,Laptop,1,129.04,0.1,116.14,-5.34
ORD-10573,2024-01-29,CUST-1034,West,Online,Clothing,T-Shirt,3,73.38,0.25,165.1,71.73
ORD-10574,2024-07-14,CUST-1106,North,Online,Toys,Doll,2,161.83,0.25,242.75,-8.08
ORD-10575,2024-02-18,CUST-1066,South,Store,Furniture,Sofa,4,205.26,0.0,821.04,-41.39
ORD-10576,2024-10-08,CUST-1066,North,Store,Clothing,Sneakers,3,135.3,0.2,324.72,-52.32
ORD-10577,2024-04-21,CUST-1014,South,Partner,Clothing,Sneakers,2,294.74,0.0,589.48,166.13
ORD-10578,2024-07-21,CUST-1101,South,Online,Clothing,Sneakers,1,142.21,0.05,135.1,20.24
ORD-10579,2024-02-15,CUST-1031,South,Store,Electronics,Tablet,4,553.84,0.0,2215.36,79.09
ORD-10580,2024-01-31,CUST-1045,South,Partner,Electronics,Tablet,3,745.37,0.25,1677.08,363.52
ORD-10581,2024-11-26,CUST-1096,East,Store,Toys,Puzzle,2,395.4,0.05,751.26,269.53
ORD-10582,2024-01-21,CUST-1062,West,Partner,Furniture,Office Chair,4,292.95,0.0,1171.8,-28.89
ORD-10583,2024-06-14,CUST-1093,West,Store,Office Supplies,Folder,4,159.92,0.0,639.68,77.92
ORD-10584,2024-05-14,CUST-1069,East,Store,Toys,RC Car,2,64.41,0.0,128.82,9.62
ORD-10585,2024-07-05,CUST-1099,Central,Online,Electronics,Tablet,4,589.59,0.0,2358.36,377.02
ORD-10586,2024-09-11,CUST-1098,Central,Online,Office Supplies,Pen Pack,5,657.05,0.0,3285.25,368.06
ORD-10587,2024-09-24,CUST-1084,North,Online,Toys,Action Figure,3,333.75,0.05,951.19,-94.89
ORD-10588,2024-01-17,CUST-1073,West,Partner,Furniture,Desk,1,169.64,0.1,152.68,-9.19
ORD-10589,2024-04-23,CUST-1077,North,Online,Clothing,Hat,5,564.04,0.05,2679.19,-353.81
ORD-10590,2024-10-12,CUST-1095,West,Store,Furniture,Sofa,1,379.77,0.2,303.82,-45.44
ORD-10591,2024-06-04,CUST-1009,South,Partner,Electronics,Tablet,3,427.93,0.2,1027.03,-147.39
ORD-10592,2024-12-02,CUST-1031,Central,Partner,Electronics,Smartphone,2,430.01,0.0,860.02,-45.96
ORD-10593,2024-10-22,CUST-1045,West,Partner,Furniture,Lamp,5,338.0,0.0,1690.0,394.01
ORD-10594,2024-06-21,CUST-1084,South,Partner,Clothing,T-Shirt,2,636.04,0.15,1081.27,64.59
ORD-10595,2024-06-15,CUST-1108,East,Store,Toys,Doll,3,722.96,0.15,1843.55,749.85
ORD-10596,2024-10-08,CUST-1118,East,Store,Clothing,Sneakers,5,200.17,0.15,850.72,-43.07
ORD-10597,2024-11-01,CUST-1002,Central,Online,Clothing,Jacket,4,10.15,0.0,40.6,13.86
ORD-10598,2024-01-12,CUST-1098,East,Partner,Office Supplies,Pen Pack,3,787.67,0.0,2363.01,656.59
ORD-10599,2024-08-23,CUST-1045,South,Online,Toys,RC Car,5,741.48,0.0,3707.4,-381.33
ORD-10600,2024-02-17,CUST-1073,West,Partner,Office Supplies,Stapler,5,207.39,0.05,985.1,264.98
ORD-10601,2024-12-19,CUST-1089,Central,Online,Furniture,Office Chair,3,636.39,0.0,1909.17,179.73
ORD-10602,2024-01-29,CUST-1117,East,Store,Toys,Action Figure,1,587.32,0.15,499.22,23.95
ORD-10603,2024-11-04,CUST-1118,North,Partner,Clothing,Jacket,1,697.13,0.0,697.13,156.05
ORD-10604,2024-03-17,CUST-1041,Central,Partner,Clothing,T-Shirt,3,424.26,0.05,1209.14,152.69
ORD-10605,2024-10-31,CUST-1073,Central,Online,Furniture,Desk,1,542.17,0.1,487.95,181.91
ORD-10606,2024-02-12,CUST-1060,Central,Partner,Furniture,Sofa,3,631.23,0.0,1893.69,-158.89
ORD-10607,2024-12-23,CUST-1016,South,Store,Electronics,Tablet,4,217.42,0.1,782.71,87.76
ORD-10608,2024-11-11,CUST-1094,Central,Online,Toys,Board Game,4,322.3,0.15,1095.82,-66.97
ORD-10609,2024-10-21,CUST-1011,North,Partner,Furniture,Office Chair,3,623.65,0.05,1777.4,359.91
ORD-10610,2024-12-01,CUST-1003,East,Online,Clothing,Jacket,3,285.16,0.05,812.71,19.05
ORD-10611,2024-04-29,CUST-1025,East,Online,Office Supplies,Folder,4,502.31,0.1,1808.32,-256.3
ORD-10612,2024-05-27,CUST-1001,East,Partner,Electronics,Smartphone,1,202.01,0.15,171.71,63.3
ORD-10613,2024-10-02,CUST-1027,South,Partner,Electronics,Headphones,4,382.24,0.05,1452.51,-69.56
ORD-10614,2024-12-21,CUST-1089,North,Store,Toys,Action Figure,5,391.59,0.2,1566.36,677.75
ORD-10615,2024-12-22,CUST-1079,East,Online,Toys,RC Car,1,211.81,0.0,211.81,-1.69
ORD-10616,2024-12-03,CUST-1046,North,Online,Clothing,T-Shirt,1,317.03,0.05,301.18,57.54
ORD-10617,2024-02-20,CUST-1115,East,Store,Office Supplies,Paper Ream,2,784.04,0.15,1332.87,530.49
ORD-10618,2024-10-14,CUST-1118,North,Online,Toys,RC Car,1,157.27,0.15,133.68,52.43
ORD-10619,2024-01-10,CUST-1044,East,Store,Furniture,Lamp,3,273.52,0.1,738.5,182.32
ORD-10620,2024-07-17,CUST-1113,North,Partner,Office Supplies,Notebook,5,227.94,0.0,1139.7,185.65
ORD-10621,2024-02-14,CUST-1093,West,Partner,Office Supplies,Notebook,2,280.01,0.1,504.02,99.94
ORD-10622,2024-06-08,CUST-1116,Central,Store,Toys,Board Game,4,199.89,0.0,799.56,50.56
ORD-10623,2024-12-16,CUST-1102,South,Online,Clothing,Hat,2,173.34,0.0,346.68,48.71
ORD-10624,2024-10-16,CUST-1117,South,Store,Office Supplies,Folder,2,349.75,0.25,524.62,-54.16
ORD-10625,2024-03-15,CUST-1093,North,Store,Electronics,Tablet,5,759.4,0.0,3797.0,-219.97
ORD-10626,2024-05-20,CUST-1019,South,Online,Clothing,Jacket,3,359.97,0.25,809.93,320.8
ORD-10627,2024-11-06,CUST-1072,Central,Online,Furniture,Desk,1,612.33,0.15,520.48,97.04
ORD-10628,2024-09-01,CUST-1017,Central,Partner,Toys,Board Game,2,553.03,0.05,1050.76,-121.96
ORD-10629,2024-03-24,CUST-1024,South,Online,Clothing,Sneakers,2,683.18,0.1,1229.72,118.77
ORD-10630,2024-04-13,CUST-1096,South,Online,Clothing,T-Shirt,3,760.66,0.0,2281.98,504.74
ORD-10631,2024-05-06,CUST-1054,West,Online,Furniture,Sofa,5,397.05,0.05,1885.99,562.59
ORD-10632,2024-10-01,CUST-1067,North,Partner,Toys,Doll,3,321.38,0.2,771.31,131.09
ORD-10633,2024-05-05,CUST-1066,Central,Store,Electronics,Smartwatch,4,663.34,0.0,2653.36,766.53
ORD-10634,2024-04-07,CUST-1037,West,Store,Electronics,Tablet,4,417.74,0.2,1336.77,553.58
ORD-10635,2024-01-28,CUST-1088,Central,Online,Office Supplies,Stapler,4,141.52,0.05,537.78,88.63
ORD-10636,2024-10-26,CUST-1114,Central,Online,Clothing,Jacket,1,580.89,0.0,580.89,-34.92
ORD-10637,2024-12-30,CUST-1114,South,Store,Clothing,Jacket,3,366.2,0.0,1098.6,84.42
ORD-10638,2024-03-04,CUST-1011,North,Partner,Electronics,Headphones,3,556.46,0.2,1335.5,414.41
ORD-10639,2024-09-18,CUST-1078,South,Store,Clothing,Sneakers,1,423.82,0.1,381.44,90.46
ORD-10640,2024-12-03,CUST-1110,South,Online,Toys,Doll,1,616.93,0.05,586.08,81.89
ORD-10641,2024-08-16,CUST-1036,South,Online,Furniture,Desk,1,341.47,0.05,324.4,73.44
ORD-10642,2024-09-11,CUST-1109,West,Partner,Furniture,Desk,1,501.82,0.05,476.73,-72.21
ORD-10643,2024-08-20,CUST-1052,West,Online,Electronics,Tablet,4,197.92,0.15,672.93,142.29
ORD-10644,2024-11-17,CUST-1071,South,Online,Toys,RC Car,1,203.32,0.15,172.82,-2.23
ORD-10645,2024-01-17,CUST-1085,Central,Partner,Furniture,Desk,1,526.09,0.0,526.09,-40.67
ORD-10646,2024-03-23,CUST-1086,East,Partner,Office Supplies,Stapler,1,48.73,0.1,43.86,16.9
ORD-10647,2024-07-03,CUST-1119,North,Online,Toys,RC Car,5,150.16,0.1,675.72,168.68
ORD-10648,2024-08-06,CUST-1107,Central,Online,Office Supplies,Stapler,3,719.05,0.25,1617.86,-250.59
ORD-10649,2024-09-26,CUST-1052,Central,Online,Office Supplies,Paper Ream,2,106.4,0.25,159.6,-2.72
ORD-10650,2024-09-27,CUST-1011,West,Partner,Furniture,Lamp,1,96.35,0.2,77.08,32.73
ORD-10651,2024-10-21,CUST-1079,East,Online,Toys,Action Figure,4,490.99,0.05,1865.76,-39.61
ORD-10652,2024-04-02,CUST-1113,Central,Online,Toys,RC Car,4,420.57,0.2,1345.82,166.33
ORD-10653,2024-03-01,CUST-1094,South,Partner,Office Supplies,Notebook,1,103.38,0.1,93.04,16.82
ORD-10654,2024-04-18,CUST-1001,South,Partner,Clothing,Jacket,1,273.7,0.15,232.64,69.25
ORD-10655,2024-01-04,CUST-1014,East,Store,Office Supplies,Stapler,1,253.14,0.15,215.17,31.64
ORD-10656,2024-06-18,CUST-1106,East,Partner,Clothing,Hat,5,768.49,0.25,2881.84,-238.94
ORD-10657,2024-08-23,CUST-1114,Central,Store,Clothing,Jacket,1,520.07,0.1,468.06,-37.6
ORD-10658,2024-12-13,CUST-1040,Central,Partner,Clothing,Jacket,1,669.73,0.05,636.24,88.72
ORD-10659,2024-06-30,CUST-1008,South,Store,Electronics,Laptop,5,551.54,0.25,2068.27,849.63
ORD-10660,2024-11-06,CUST-1049,South,Partner,Electronics,Headphones,4,504.94,0.25,1514.82,-135.35
ORD-10661,2024-09-11,CUST-1112,South,Store,Electronics,Headphones,3,570.77,0.05,1626.69,97.49
ORD-10662,2024-01-20,CUST-1099,South,Online,Clothing,Sneakers,2,424.83,0.0,849.66,-79.77
ORD-10663,2024-06-23,CUST-1118,West,Partner,Clothing,Hat,1,641.23,0.15,545.05,-46.78
ORD-10664,2024-09-21,CUST-1086,South,Online,Toys,Action Figure,3,123.2,0.25,277.2,-37.28
ORD-10665,2024-06-08,CUST-1119,North,Partner,Electronics,Smartwatch,4,573.81,0.15,1950.95,-211.35
ORD-10666,2024-12-03,CUST-1095,East,Online,Toys,Puzzle,3,378.83,0.0,1136.49,-111.89
ORD-10667,2024-09-29,CUST-1040,West,Partner,Toys,Action Figure,2,263.5,0.0,527.0,-3.54
ORD-10668,2024-11-14,CUST-1071,Central,Online,Electronics,Headphones,2,134.42,0.0,268.84,-38.28
ORD-10669,2024-12-26,CUST-1102,East,Partner,Furniture,Lamp,3,444.0,0.05,1265.4,-105.52
ORD-10670,2024-01-26,CUST-1016,North,Store,Furniture,Desk,1,255.99,0.05,243.19,30.79
ORD-10671,2024-12-26,CUST-1076,Central,Partner,Electronics,Smartphone,4,52.5,0.1,189.0,9.65
ORD-10672,2024-12-09,CUST-1103,Central,Online,Clothing,Hat,3,256.83,0.25,577.87,-39.24
ORD-10673,2024-08-27,CUST-1012,West,Store,Clothing,Hat,2,83.4,0.25,125.1,51.68
ORD-10674,2024-11-11,CUST-1033,East,Store,Clothing,Jacket,2,758.48,0.0,1516.96,425.58
ORD-10675,2024-02-27,CUST-1044,West,Store,Furniture,Bookshelf,3,368.09,0.0,1104.27,-129.55
ORD-10676,2024-07-26,CUST-1104,North,Store,Furniture,Bookshelf,3,487.51,0.0,1462.53,152.07
ORD-10677,2024-05-02,CUST-1079,South,Partner,Toys,Puzzle,3,430.87,0.1,1163.35,187.77
ORD-10678,2024-10-29,CUST-1055,West,Partner,Furniture,Sofa,4,62.19,0.0,248.76,63.92
ORD-10679,2024-12-30,CUST-1073,West,Online,Office Supplies,Folder,2,146.74,0.2,234.78,-32.59
ORD-10680,2024-03-31,CUST-1039,West,Online,Toys,RC Car,4,267.05,0.0,1068.2,278.81
ORD-10681,2024-11-26,CUST-1084,North,Online,Toys,Puzzle,5,619.36,0.1,2787.12,42.44
ORD-10682,2024-03-16,CUST-1084,South,Store,Furniture,Desk,5,723.57,0.2,2894.28,922.26
ORD-10683,2024-12-14,CUST-1112,East,Store,Toys,Action Figure,4,496.3,0.1,1786.68,-103.56
ORD-10684,2024-10-25,CUST-1001,Central,Partner,Toys,Action Figure,4,577.06,0.05,2192.83,796.68
ORD-10685,2024-01-01,CUST-1090,Central,Store,Clothing,Jeans,3,59.3,0.15,151.21,59.41
ORD-10686,2024-11-16,CUST-1040,West,Store,Electronics,Headphones,1,195.84,0.2,156.67,28.41
ORD-10687,2024-04-06,CUST-1071,West,Store,Clothing,Jacket,5,176.86,0.0,884.3,77.32
ORD-10688,2024-01-06,CUST-1009,North,Online,Clothing,Jeans,3,797.99,0.2,1915.18,-208.82
ORD-10689,2024-08-21,CUST-1114,Central,Store,Clothing,Jacket,2,76.88,0.2,123.01,38.9
ORD-10690,2024-07-15,CUST-1045,South,Online,Toys,Board Game,4,412.44,0.15,1402.3,429.0
ORD-10691,2024-12-30,CUST-1064,East,Store,Clothing,Hat,1,466.57,0.25,349.93,100.53
ORD-10692,2024-12-26,CUST-1047,North,Partner,Toys,RC Car,3,36.43,0.0,109.29,14.65
ORD-10693,2024-05-23,CUST-1059,Central,Online,Clothing,T-Shirt,2,586.85,0.15,997.64,401.16
ORD-10694,2024-12-08,CUST-1009,Central,Partner,Toys,RC Car,1,203.73,0.2,162.98,44.99
ORD-10695,2024-08-28,CUST-1058,Central,Store,Office Supplies,Folder,1,723.83,0.15,615.26,173.19
ORD-10696,2024-03-26,CUST-1004,Central,Partner,Toys,Action Figure,4,288.8,0.25,866.4,-3.11
ORD-10697,2024-10-20,CUST-1006,East,Partner,Office Supplies,Folder,3,58.52,0.1,158.0,24.42
ORD-10698,2024-05-22,CUST-1032,South,Partner,Toys,Puzzle,3,392.96,0.0,1178.88,121.19
ORD-10699,2024-10-29,CUST-1094,South,Partner,Office Supplies,Stapler,3,21.22,0.0,63.66,9.67
ORD-10700,2024-04-02,CUST-1102,Central,Online,Clothing,Sneakers,2,216.39,0.2,346.22,-13.81
ORD-10701,2024-09-10,CUST-1096,West,Store,Office Supplies,Pen Pack,2,480.48,0.25,720.72,-70.08
ORD-10702,2024-01-28,CUST-1082,East,Online,Furniture,Sofa,2,176.58,0.2,282.53,95.68
ORD-10703,2024-09-29,CUST-1029,West,Partner,Electronics,Laptop,4,325.01,0.05,1235.04,114.58
ORD-10704,2024-05-27,CUST-1118,West,Store,Clothing,Jacket,3,124.67,0.25,280.51,25.2
ORD-10705,2024-08-09,CUST-1078,East,Store,Office Supplies,Folder,1,86.92,0.15,73.88,14.66
ORD-10706,2024-12-11,CUST-1095,South,Partner,Office Supplies,Stapler,1,211.72,0.15,179.96,9.65
ORD-10707,2024-06-09,CUST-1070,North,Partner,Toys,Board Game,5,276.55,0.2,1106.2,479.27
ORD-10708,2024-08-16,CUST-1044,South,Partner,Electronics,Smartphone,1,334.89,0.15,284.66,-32.83
ORD-10709,2024-10-31,CUST-1084,South,Partner,Office Supplies,Stapler,2,36.89,0.15,62.71,-7.68
ORD-10710,2024-11-27,CUST-1072,South,Online,Electronics,Smartphone,1,686.59,0.0,686.59,26.08
ORD-10711,2024-05-21,CUST-1098,West,Partner,Furniture,Bookshelf,3,378.89,0.0,1136.67,192.54
ORD-10712,2024-07-14,CUST-1049,East,Online,Office Supplies,Stapler,2,626.78,0.05,1190.88,299.04
ORD-10713,2024-04-12,CUST-1078,West,Online,Office Supplies,Stapler,2,358.05,0.1,644.49,243.27
ORD-10714,2024-11-25,CUST-1013,West,Partner,Clothing,T-Shirt,2,437.1,0.1,786.78,-35.67
ORD-10715,2024-08-16,CUST-1002,West,Online,Office Supplies,Pen Pack,1,67.61,0.15,57.47,14.45
ORD-10716,2024-07-19,CUST-1073,North,Partner,Electronics,Smartphone,4,220.48,0.2,705.54,13.15
ORD-10717,2024-02-05,CUST-1069,South,Online,Clothing,Jacket,4,329.09,0.2,1053.09,316.54
ORD-10718,2024-06-04,CUST-1051,North,Partner,Clothing,Jacket,1,458.12,0.05,435.21,7.66
ORD-10719,2024-08-23,CUST-1097,East,Partner,Electronics,Headphones,5,684.14,0.05,3249.66,-375.5
ORD-10720,2024-06-02,CUST-1089,West,Online,Furniture,Desk,5,41.07,0.1,184.81,37.04
ORD-10721,2024-03-12,CUST-1004,South,Online,Office Supplies,Paper Ream,1,709.32,0.1,638.39,154.39
ORD-10722,2024-06-06,CUST-1063,Central,Store,Toys,Board Game,4,317.13,0.25,951.39,152.57
ORD-10723,2024-07-26,CUST-1015,South,Partner,Electronics,Smartphone,3,54.28,0.25,122.13,34.28
ORD-10724,2024-02-06,CUST-1004,South,Store,Toys,Doll,5,127.67,0.15,542.6,-21.39
ORD-10725,2024-01-08,CUST-1022,North,Store,Electronics,Smartwatch,5,46.18,0.2,184.72,40.27
ORD-10726,2024-02-24,CUST-1014,West,Partner,Electronics,Smartwatch,5,144.84,0.15,615.57,-85.47
ORD-10727,2024-12-13,CUST-1051,East,Online,Toys,Board Game,1,645.52,0.1,580.97,12.05
ORD-10728,2024-01-24,CUST-1075,South,Store,Toys,RC Car,2,264.06,0.25,396.09,-22.91
ORD-10729,2024-07-08,CUST-1070,South,Store,Electronics,Smartphone,3,121.58,0.1,328.27,-24.06
ORD-10730,2024-11-09,CUST-1048,South,Online,Furniture,Lamp,1,115.36,0.25,86.52,31.57
ORD-10731,2024-10-30,CUST-1113,East,Store,Clothing,T-Shirt,1,15.71,0.0,15.71,3.19
ORD-10732,2024-07-29,CUST-1030,South,Partner,Clothing,Jeans,2,123.04,0.05,233.78,27.45
ORD-10733,2024-11-17,CUST-1105,East,Store,Electronics,Tablet,2,576.59,0.15,980.2,374.96
ORD-10734,2024-02-18,CUST-1079,East,Partner,Clothing,T-Shirt,5,196.15,0.0,980.75,336.69
ORD-10735,2024-01-28,CUST-1024,North,Online,Toys,Board Game,4,618.56,0.2,1979.39,-113.68
ORD-10736,2024-07-05,CUST-1036,South,Store,Clothing,Jacket,2,136.21,0.0,272.42,-33.5
ORD-10737,2024-02-23,CUST-1094,North,Partner,Office Supplies,Stapler,5,646.07,0.25,2422.76,247.36
ORD-10738,2024-04-30,CUST-1092,West,Partner,Furniture,Desk,1,393.2,0.0,393.2,-45.05
ORD-10739,2024-04-27,CUST-1099,North,Store,Toys,Action Figure,4,167.01,0.2,534.43,199.87
ORD-10740,2024-04-22,CUST-1009,West,Partner,Furniture,Office Chair,2,592.82,0.25,889.23,-59.31
ORD-10741,2024-07-17,CUST-1047,South,Store,Clothing,T-Shirt,4,124.5,0.15,423.3,38.59
ORD-10742,2024-10-18,CUST-1007,East,Online,Furniture,Bookshelf,3,169.75,0.0,509.25,-68.22
ORD-10743,2024-05-31,CUST-1077,South,Partner,Electronics,Smartwatch,4,340.4,0.25,1021.2,29.67
ORD-10744,2024-07-29,CUST-1109,Central,Store,Toys,Board Game,5,776.41,0.25,2911.54,-136.45
ORD-10745,2024-08-07,CUST-1094,South,Online,Furniture,Lamp,4,671.22,0.05,2550.64,-383.26
ORD-10746,2024-10-20,CUST-1114,North,Store,Office Supplies,Paper Ream,5,185.7,0.15,789.23,300.02
